freq baseline nonperiodic diff
8.538000000 0.580005811329 0.580429831033 0.000424019703536
8.556000000 0.580027609951 0.577500696724 0.00252691322661
8.574000000 0.580047315919 0.575066398613 0.00498091730639
8.592000000 0.580064843314 0.573046846316 0.00701799699832
8.610000000 0.580080101809 0.571380245575 0.00869985623392
8.628000000 0.580092997437 0.570018526469 0.0100744709682
8.646000000 0.580103433321 0.568924095145 0.0111793381768
8.664000000 0.58011131036 0.568067494126 0.0120438162342
8.682000000 0.58011652787 0.567425697576 0.0126908302945
8.700000000 0.5801189842 0.566980858314 0.0131381258868
8.718000000 0.580118577298 0.566719382155 0.013399195143
8.736000000 0.58011520525 0.566631244084 0.0134839611656
8.754000000 0.580108766782 0.566709486963 0.013399279819
8.772000000 0.580099161732 0.566949861529 0.0131493002036
8.790000000 0.580086291488 0.567350579095 0.0127357123924
8.808000000 0.580070059396 0.567912157555 0.0121579018411
8.826000000 0.580050371145 0.568637348148 0.0114130229968
8.844000000 0.580027135113 0.569531135913 0.0104959992004
8.862000000 0.580000262699 0.570600811304 0.00939945139534
8.880000000 0.579969668619 0.571856114653 0.0081135539658
8.898000000 0.579935271183 0.573309459353 0.00662581183045
8.916000000 0.579896992549 0.574976244205 0.0049207483433
8.934000000 0.579854758946 0.576875270766 0.0029794881807
8.952000000 0.57980850089 0.579029288156 0.000779212734
8.970000000 0.57975815336 0.581465696426 0.0017075430662
8.988000000 0.579703655971 0.584217450939 0.00451379496741
9.006000000 0.579644953117 0.587324225663 0.00767927254662
9.024000000 0.579581994098 0.590833914443 0.0112519203444
9.042000000 0.579514733233 0.59480457859 0.0152898453567
9.060000000 0.579443129949 0.599306990136 0.019863860187
9.078000000 0.579367148857 0.604427977285 0.0250608284276
9.096000000 0.579286759816 0.610274858472 0.0309880986558
9.114000000 0.579201937974 0.616981360984 0.0377794230099
9.132000000 0.579112663801 0.624715564884 0.0456029010836
9.150000000 0.579018923105 0.633690587005 0.0546716638996
9.168000000 0.578920707038 0.644178875787 0.065258168749
9.186000000 0.578818012087 0.656530948022 0.0777129359352
9.204000000 0.57871084005 0.671198588308 0.0924877482581
9.222000000 0.578599198011 0.688759171379 0.110159973368
9.240000000 0.578483098292 0.709926350947 0.131443252655
9.258000000 0.578362558406 0.735495596076 0.15713303767
9.276000000 0.578237600991 0.766055941699 0.187818340708
9.294000000 0.578108253743 0.800931544439 0.222823290696
9.312000000 0.577974549332 0.834765428879 0.256790879547
9.330000000 0.577836525323 0.8483540096 0.270517484277
9.348000000 0.577694224075 0.796288055657 0.218593831583
9.366000000 0.577547692642 0.635748755715 0.0582010630724
9.384000000 0.57739698267 0.412185446591 0.16521153608
9.402000000 0.577242150277 0.21345315916 0.363788991117
9.420000000 0.577083255939 0.0721892199882 0.504894035951
9.438000000 0.576920364367 0.0499144846785 0.527005879688
9.456000000 0.576753544378 0.114619382524 0.462134161854
9.474000000 0.576582868763 0.165228090619 0.411354778144
9.492000000 0.576408414155 0.203261175706 0.373147238449
9.510000000 0.576230260887 0.232233896261 0.343996364626
9.528000000 0.576048492852 0.254599637696 0.321448855156
9.546000000 0.575863197363 0.271996948734 0.303866248629
9.564000000 0.575674465005 0.285522016243 0.290152448762
9.582000000 0.575482389489 0.295907587325 0.279574802164
9.600000000 0.575287067504 0.30363245735 0.271654610153
9.618000000 0.57508859857 0.308985708607 0.266102889963
9.636000000 0.574887084889 0.312100375481 0.262786709408
9.654000000 0.574682631193 0.312963683106 0.261718948088
9.672000000 0.574475344601 0.311405126817 0.263070217784
9.690000000 0.574265334464 0.307057728148 0.267207606316
9.708000000 0.574052712221 0.299279545072 0.274773167149
9.726000000 0.573837591255 0.287008259335 0.28682933192
9.744000000 0.573620086743 0.26849488074 0.305125206002
9.762000000 0.573400315515 0.240814230992 0.332586084523
9.780000000 0.573178395913 0.198995453448 0.374182942465
9.798000000 0.572954447652 0.134932254236 0.438022193416
9.816000000 0.57272859168 0.0480714744436 0.524657117237
9.834000000 0.572500950047 0.143633513214 0.428867436833
9.852000000 0.57227164577 0.341578092333 0.230693553437
9.870000000 0.572040802708 0.505179477229 0.0668613254789
9.888000000 0.571808545431 0.583886098607 0.0120775531751
9.906000000 0.571574999105 0.607612156159 0.0360371570547
9.924000000 0.571340289364 0.610138885414 0.0387985960495
9.942000000 0.571104542203 0.60658414986 0.0354796076578
9.960000000 0.570867883859 0.602249907261 0.0313820234018
9.978000000 0.57063044071 0.598825653053 0.0281952123423
9.996000000 0.570392339166 0.596770887717 0.0263785485511
10.014000000 0.570153705569 0.596140003871 0.0259862983022
10.032000000 0.569914666101 0.596864955676 0.0269502895751
10.050000000 0.569675346687 0.598849318598 0.0291739719108
10.068000000 0.569435872913 0.60199310003 0.0325572271166
10.086000000 0.569196369937 0.606188059801 0.0369916898642
10.104000000 0.568956962411 0.611294387348 0.0423374249362
10.122000000 0.56871777441 0.617096639268 0.0483788648582
10.140000000 0.568478929353 0.623227809816 0.0547488804626
10.158000000 0.568240549943 0.629040833097 0.060800283154
10.176000000 0.568002758101 0.633396917438 0.0653941593365
10.194000000 0.567765674905 0.634340090756 0.0665744158505
10.212000000 0.567529420538 0.6286749761 0.061145555562
10.230000000 0.567294114232 0.611651917311 0.0443578030795
10.248000000 0.567059874223 0.577388307858 0.0103284336348
10.266000000 0.566826817706 0.521019941836 0.0458068758707
10.284000000 0.56659506079 0.44253891309 0.1240561477
10.302000000 0.566364718459 0.349160884041 0.217203834418
10.320000000 0.566135904538 0.252540043992 0.313595860546
10.338000000 0.565908731657 0.163098241778 0.402810489879
10.356000000 0.56568331122 0.0876431739182 0.478040137302
10.374000000 0.565459753372 0.0382574151164 0.527202338255
10.392000000 0.565238166972 0.0540405892034 0.511197577769
10.410000000 0.565018659567 0.0923835884775 0.472635071089
10.428000000 0.564801337361 0.12702781492 0.43777352244
10.446000000 0.564586305192 0.156458846354 0.408127458838
10.464000000 0.564373666507 0.181356583521 0.383017082987
10.482000000 0.564163523332 0.202553380901 0.361610142431
10.500000000 0.563955976249 0.22077507821 0.343180898038
10.518000000 0.563751124367 0.236616948138 0.327134176229
10.536000000 0.563549065298 0.250563334261 0.312985731038
10.554000000 0.563349895125 0.263014067623 0.300335827502
10.572000000 0.563153708371 0.274309885916 0.288843822454
10.590000000 0.56296059797 0.284756526282 0.278204071688
10.608000000 0.562770655235 0.294649864323 0.268120790912
10.626000000 0.56258396982 0.304306555162 0.258277414658
10.644000000 0.562400629685 0.314107682396 0.248292947289
10.662000000 0.562220721059 0.324566824951 0.237653896108
10.680000000 0.562044328398 0.336425647241 0.225618681157
10.698000000 0.561871534347 0.350622553372 0.211248980975
10.716000000 0.561702419694 0.366161012907 0.195541406787
10.734000000 0.561537063328 0.352056233485 0.209480829842
10.752000000 0.561375542192 0.180252860704 0.381122681488
10.770000000 0.561217931242 0.180801050507 0.380416880736
10.788000000 0.561064303396 0.231649419529 0.329414883867
10.806000000 0.560914729488 0.259053355438 0.30186137405
10.824000000 0.560769278228 0.275407863291 0.285361414936
10.842000000 0.560628016149 0.286371533892 0.274256482256
10.860000000 0.560491007568 0.294355288036 0.266135719532
10.878000000 0.560358314542 0.300515840915 0.259842473626
